region,hotel_id,hotel_name,address,hotel_link,hotel_img_link,positive_keywords,negative_keywords
서울,85,호텔 선샤인 서울,"서울, 강남구 도산대로 205",https://www.booking.com/hotel/kr/sunshine.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=163&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=800b6539c8620409&srepoch=1645453427&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/274354863.jpg?k=4d40d4993ec5eeffeffaa3151022ac67ddfc4962ff932769feee689da06047b0&o=&hp=1,가격대비|신사에 위치|체크인 빠름|룸 컨디션,스킨 로션|창밖
서울,86,티마크호텔 명동,"서울, 중구 충무로 15",https://www.booking.com/hotel/kr/tmark-myeongdong.ko.html,https://cf.bstatic.com/xdata/images/hotel/max500/109583263.jpg?k=18f92d6a1e9a2304efc4a1ff01467b74f2c435e3b66abdf0b512f5df941eb589&o=&hp=1,교통 편리|청결함|친절함|편안함|동대문 위치,목욕가운|어메니티
서울,87,리안 호텔,"서울, 종로구 수표로 18길 26",https://www.booking.com/hotel/kr/rian.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=165&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=800b6539c8620409&srepoch=1645453427&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/26984111.jpg?k=cd632d2f7b653113a108417c8225dccc56051a233fab409f97bd3e78c72d4b8a&o=&hp=1,가성비|위치|내부 시설|시끄럽지 않음,욕조|어두움|작은 창문|낡음
서울,88,호텔 8 아워즈,"서울, 중구 남대문로1길 26-10",https://www.booking.com/hotel/kr/8-hours.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=169&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=800b6539c8620409&srepoch=1645453427&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/50690197.jpg?k=3965bec3d6a68fdc0965b67e45b8d60b87cd2e9feaac71f291db9cca7088e28a&o=&hp=1,,
서울,89,그리드 인 호텔,"서울, 종로구 종로18길 9-6",https://www.booking.com/hotel/kr/grid-inn.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=170&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=800b6539c8620409&srepoch=1645453427&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/111836486.jpg?k=a9947bf9f0b97ded6f16b0332b78895205409d8c975e2ce51df5ce9b36ca4dd7&o=&hp=1,,
서울,90,트레블로지 명동 시티홀 호텔,"서울, 중구 세종대로16길 22",https://www.booking.com/hotel/kr/holiday-inn-express-seoul-euljiro.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=171&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=800b6539c8620409&srepoch=1645453427&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/213287574.jpg?k=8086b48620b62d640c4d4266f71e1e8f71f5012cae59cba8c51bb09764006570&o=&hp=1,스탭들이|아주 깨끗|매우 조용|따뜻함,전망|위치|가격대비|도미토리 느낌
서울,91,호텔 썬비 인사동 서울,"서울, 종로구 인사동 7길 26",https://www.booking.com/hotel/kr/sunbee.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=172&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=800b6539c8620409&srepoch=1645453427&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/55208629.jpg?k=333c103b6298ba076404019b899e2e1970ade8219ba8010cee0895279aeb6af2&o=&hp=1,분위기|인테리어|가족동반|무료주차|접근성,입구|조식 미운영
서울,92,SR호텔 마곡,"서울, 강서구 강서로 400",https://www.booking.com/hotel/kr/srhotel.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=23113aa8bd3e0dca8422b951892f998c&aid=376440&ucfs=1&arphpl=1&dest_id=1319301&dest_type=hotel&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=34753e40bb1800ff&srepoch=1646815875&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max500/240868741.jpg?k=10b4ae0dfb65506db0f3279ee80eab384e2738e64affc1af6fdde4af488bf5e2&o=&hp=1,깨끗함|친절함|편안함|시설 만족,소음|주변 시설
서울,93,에이큐브 호텔 동대문,"서울, 중구 동호로 35길 5",https://www.booking.com/hotel/kr/acubhe-dongdaemun.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=175&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=800b6539c8620409&srepoch=1645453427&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/59725355.jpg?k=885be571237a546b94117df82de5c3f04c17de6f978948cc5766359441054f30&o=&hp=1,,
서울,94,나인브릭 호텔,"서울, 마포구 홍익로5길 32",https://www.booking.com/hotel/kr/9brick.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=176&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=465d67c61d190095&srepoch=1645454734&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/162649459.jpg?k=a9842908f77b4b9cbafd34faab199c3dfffa426f902d0c98ab6a4d086a0cf9e0&o=&hp=1,가성비 대비|침구류|위치,작음|벽지|조식|상품권
서울,95,명동 멀린호텔,"서울, 중구 퇴계로 245",https://www.booking.com/hotel/kr/chungmuro-residence.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=178&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=465d67c61d190095&srepoch=1645454734&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/261878877.jpg?k=9b57b5ba26a37ff3cdb1f1f0e8f6540683968305f0d808ff72afda6e53485fb9&o=&hp=1,친절|방역수칙|위치,청소|위치|오염|공사 소음
서울,96,서울앤호텔 동대문,"서울, 종로구 종로 66길 21",https://www.booking.com/hotel/kr/seoulnhotel.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=179&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=465d67c61d190095&srepoch=1645454734&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/103588071.jpg?k=506d83c8730bbf3c543763be786b42038219ed664234d9b1f2cb4c9c52cc62d8&o=&hp=1,,
서울,97,호텔 페이토 강남,"서울, 서초구 강남대로 259",https://www.booking.com/hotel/kr/peyto-gangnam.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=201&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=479768484cd301c5&srepoch=1645454994&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/54412846.jpg?k=60cfe113aac1e4b0bee6150574300736b533336b56d876ce342aac4f0ed34c9b&o=&hp=1,친절|너무나 만족|호텔 시설|버스정류장 인접|역세권,소음|방음|욕조|곰팡이
서울,98,호텔 해담채 가산,"서울, 금천구 벚꽃로56길 190",https://www.booking.com/hotel/kr/hotelhaedamcaegasan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=201&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=3e5c6956acd701cf&srepoch=1645455533&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/251368429.jpg?k=b714f309bf4dd985c068be7e14d64052caec4da27d9d77baef7fa54e1c19da14&o=&hp=1,냉난방|청결함|깔끔함|향,화장실|소음|편의시설
서울,99,강남 부티크 호텔 소설,"서울, 서초구 반포대로14길 53",https://www.booking.com/hotel/kr/snow.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=204&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=3e5c6956acd701cf&srepoch=1645455533&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/62222169.jpg?k=1281bed5754972bbbd730b86ea1b555ea88521f7999aeb69b439aeedf25c7859&o=&hp=1,아침식사|설비|최고|맛있음,미끄러움|대리석|위험함|교통
서울,100,핸드픽트 호텔,"서울, 동작구 상도로 120",https://www.booking.com/hotel/kr/handpicked.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=212&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=3e5c6956acd701cf&srepoch=1645455533&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/62432733.jpg?k=887db49df02925114ca092a6584f384edd1d53969721a7f5d44af15c867a1995&o=&hp=1,정겨움|특이함|깨끗함|가성비|서울 시내,냄새|화장실|소음|와이파이 보안
서울,101,호텔 더 디자이너스 청량리,"서울, 동대문구 왕산로 226",https://www.booking.com/hotel/kr/the-designers-cheongnyangni.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=206&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=3e5c6956acd701cf&srepoch=1645455533&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/260026308.jpg?k=984d767042101df16975687b58ae578c813ac5d9da919c8b956fcb3c53f22140&o=&hp=1,,
서울,102,호텔 더 디자이너스 동대문,"서울, 중구 퇴계로 306",https://www.booking.com/hotel/kr/the-designers-dongdaemun.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=210&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=3e5c6956acd701cf&srepoch=1645455533&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/53535956.jpg?k=65f65a253c0178c8d0bd25a73f4f76b98f821c7540473ce24c753aa5fe90d23c&o=&hp=1,편안함|가까움|깔끔함|디자인|청결,주차 타워|아침식사
서울,103,스타즈호텔 명동2,"서울, 중구 수표로 16",https://www.booking.com/hotel/kr/staz-myeongdong-2.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=214&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=3e5c6956acd701cf&srepoch=1645455533&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/157389672.jpg?k=9efbe6e54a93b5f3445f32a1e7029eeadb4682b4d4d0436e3e27a12f983752d6&o=&hp=1,,주차|출차|외부 전망
서울,104,나인트리 호텔 명동,"서울, 중구 명동 10길 51",https://www.booking.com/hotel/kr/nine-tree.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=216&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=3e5c6956acd701cf&srepoch=1645455533&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/264840594.jpg?k=e07d842f7ad6358a8b482c21c236db9fd442b0eab33d86043d8cf44ddcfc3b0b&o=&hp=1,깔끔한 분위기|편안한 숙소|최고,청소|작은 방 구조
제주,105,메종 글래드 제주,"제주, 노연로 80",https://www.booking.com/hotel/kr/jeju-grand.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=4b352e68131e0249&srepoch=1645511762&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/98500544.jpg?k=0e4cd920cf45ec2b05aef9de5417a41f94ffad29f8702a47eb688ed18db02d63&o=&hp=1,숙성도|침실상태|훌륭한|친절,노후된|방음|깔끔하지 않음
제주,106,그랜드 하얏트 제주,"제주, 노연로 12",https://www.booking.com/hotel/kr/grand-hyatt-jeju.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=4b352e68131e0249&srepoch=1645511762&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/309251929.jpg?k=4ca4184b019c6eeeb812e40f43437810873b05e59709739dae47fa421fb9626f&o=&hp=1,시설과 룸|최상급|친절|코너스위트룸,샤워실|먼지|수도꼭지 위험
제주,107,제주 칼호텔,"제주, 중앙로 151",https://www.booking.com/hotel/kr/jeju-kal.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=4b352e68131e0249&srepoch=1645511762&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/163341666.jpg?k=ad692c71d03f9f5859224a74f0693f6cd60d73e64883c5d88542021566181bf9&o=&hp=1,전망 좋음|룸 컨디션|바다조망|주차공간,소음|화장실|비행기 소리
제주,108,제주오리엔탈호텔 & 카지노,"제주, 탑동로 47",https://www.booking.com/hotel/kr/jeju-oriental.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=4b352e68131e0249&srepoch=1645511762&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/69295353.jpg?k=7da71dce3c83504d27dcf709809a29db6e98951e910b6addd4136f677c4ee93a&o=&hp=1,가성비|편안함|조망|저렴함,가성비|공사|변기
제주,109,스위트 호텔 제주,"서귀포, 중문관광로72번길 67",https://www.booking.com/hotel/kr/the-suites-jeju.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=4b352e68131e0249&srepoch=1645511762&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/332235277.jpg?k=2cc6724adfb0cf57d1f5eb6fb8dc19e43cf7270fa83ddb224c261676ab65e0df&o=&hp=1,조식존맛|키즈전용|뷔페식당|최고|친절,사우나|불편함|조식뷔페
제주,110,제주 신라호텔,"서귀포, 중문관광로 72번길 75",https://www.booking.com/hotel/kr/the-shilla-jeju.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=4b352e68131e0249&srepoch=1645511762&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/219610105.jpg?k=042a1873ce39cf64f793f675cd613da180f69df9c182771c9c63c511e9d2e690&o=&hp=1,5성다움|매우 만족|커뮤니티|부대시설|야외수영장,비쌈|지하 주차장
제주,111,랜딩관 제주신화월드 호텔앤리조트,"서귀포, 신화역사로 304번길 , 38",https://www.booking.com/hotel/kr/jeju-shinhwa-world-landing-resort.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=483d31ba32860028&srepoch=1645513462&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/123521801.jpg?k=e0014f79bf30b576ec3e8ab46b577135e612b4abb4e14bf7ddd82d869b24e567&o=&hp=1,고객응대|룸 업그레이드|위생관리,테이블|객실이 작음|청결|딱딱함
